Year,Annee,ISO,Jurisdiction,Juridiction,Species-group,Groupe-d'especes,Tenure-En,Tenure-Fr,Area,Superficie
2004,2004,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Pine,Pin,Federal land,Terres federales,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Spruce,epinette,Federal land,Terres federales,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Private land,Terres privees,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Pine,Pin,Private land,Terres privees,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Spruce,epinette,Private land,Terres privees,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Unspecified,Indeterminee,Private land,Terres privees,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Provincial land,Terres provinciales,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2004,2004,SK,Saskatchewan,Saskatchewan,Pine,Pin,Provincial land,Terres provinciales,1443,1443
2004,2004,SK,Saskatchewan,Saskatchewan,Spruce,epinette,Provincial land,Terres provinciales,13814,13814
2004,2004,SK,Saskatchewan,Saskatchewan,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2004,2004,YT,Yukon,Yukon,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2004,2004,YT,Yukon,Yukon,Fir,Sapin,Federal land,Terres federales,0,0
2004,2004,YT,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2004,2004,YT,Yukon,Yukon,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2004,2004,YT,Yukon,Yukon,Pine,Pin,Federal land,Terres federales,0,0
2004,2004,YT,Yukon,Yukon,Spruce,epinette,Federal land,Terres federales,0,0
2004,2004,YT,Yukon,Yukon,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2004,2004,YT,Yukon,Yukon,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2004,2004,YT,Yukon,Yukon,Fir,Sapin,Private land,Terres privees,0,0
2004,2004,YT,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2004,2004,YT,Yukon,Yukon,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2004,2004,YT,Yukon,Yukon,Pine,Pin,Private land,Terres privees,0,0
2004,2004,YT,Yukon,Yukon,Spruce,epinette,Private land,Terres privees,0,0
2004,2004,YT,Yukon,Yukon,Unspecified,Indeterminee,Private land,Terres privees,0,0
2004,2004,YT,Yukon,Yukon,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2004,2004,YT,Yukon,Yukon,Fir,Sapin,Provincial land,Terres provinciales,0,0
2004,2004,YT,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2004,2004,YT,Yukon,Yukon,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2004,2004,YT,Yukon,Yukon,Pine,Pin,Provincial land,Terres provinciales,0,0
2004,2004,YT,Yukon,Yukon,Spruce,epinette,Provincial land,Terres provinciales,0,0
2004,2004,YT,Yukon,Yukon,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2005,2005,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2005,2005,AB,Alberta,Alberta,Fir,Sapin,Federal land,Terres federales,0,0
2005,2005,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2005,2005,AB,Alberta,Alberta,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2005,2005,AB,Alberta,Alberta,Pine,Pin,Federal land,Terres federales,0,0
2005,2005,AB,Alberta,Alberta,Spruce,epinette,Federal land,Terres federales,0,0
2005,2005,AB,Alberta,Alberta,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2005,2005,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2005,2005,AB,Alberta,Alberta,Fir,Sapin,Private land,Terres privees,0,0
2005,2005,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2005,2005,AB,Alberta,Alberta,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2005,2005,AB,Alberta,Alberta,Pine,Pin,Private land,Terres privees,0,0
2005,2005,AB,Alberta,Alberta,Spruce,epinette,Private land,Terres privees,0,0
2005,2005,AB,Alberta,Alberta,Unspecified,Indeterminee,Private land,Terres privees,0,0
2005,2005,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2005,2005,AB,Alberta,Alberta,Fir,Sapin,Provincial land,Terres provinciales,0,0
2005,2005,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,87,87
2005,2005,AB,Alberta,Alberta,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2005,2005,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,31482,31482
2005,2005,AB,Alberta,Alberta,Spruce,epinette,Provincial land,Terres provinciales,40375,40375
2005,2005,AB,Alberta,Alberta,Unspecified,Indeterminee,Provincial land,Terres provinciales,23,23
2005,2005,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,10,10
2005,2005,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Federal land,Terres federales,0,0
2005,2005,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2005,2005,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2005,2005,BC,British Columbia,Colombie-Britannique,Pine,Pin,Federal land,Terres federales,0,0
2005,2005,BC,British Columbia,Colombie-Britannique,Spruce,epinette,Federal land,Terres federales,0,0
2005,2005,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2005,2005,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolie,Private land,Terres privees,161,161
2005,2005,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Private land,Terres privees,0,0
2005,2005,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2005,2005,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,108,108
2005,2005,BC,British Columbia,Colombie-Britannique,Pine,Pin,Private land,Terres privees,1,1
2005,2005,BC,British Columbia,Colombie-Britannique,Spruce,epinette,Private land,Terres privees,12,12
2005,2005,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Private land,Terres privees,0,0
2005,2005,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,15139,15139
2005,2005,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Provincial land,Terres provinciales,1313,1313
2005,2005,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,312,312
2005,2005,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,18936,18936
2005,2005,BC,British Columbia,Colombie-Britannique,Pine,Pin,Provincial land,Terres provinciales,100980,100980
2005,2005,BC,British Columbia,Colombie-Britannique,Spruce,epinette,Provincial land,Terres provinciales,38082,38082
2005,2005,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2005,2005,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2005,2005,MB,Manitoba,Manitoba,Fir,Sapin,Federal land,Terres federales,0,0
2005,2005,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2005,2005,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2005,2005,MB,Manitoba,Manitoba,Pine,Pin,Federal land,Terres federales,0,0
2005,2005,MB,Manitoba,Manitoba,Spruce,epinette,Federal land,Terres federales,0,0
2005,2005,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2005,2005,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2005,2005,MB,Manitoba,Manitoba,Fir,Sapin,Private land,Terres privees,0,0
2005,2005,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2005,2005,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2005,2005,MB,Manitoba,Manitoba,Pine,Pin,Private land,Terres privees,0,0
2005,2005,MB,Manitoba,Manitoba,Spruce,epinette,Private land,Terres privees,0,0
2005,2005,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Private land,Terres privees,0,0
2005,2005,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2005,2005,MB,Manitoba,Manitoba,Fir,Sapin,Provincial land,Terres provinciales,0,0
2005,2005,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2005,2005,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2005,2005,MB,Manitoba,Manitoba,Pine,Pin,Provincial land,Terres provinciales,869,869
2005,2005,MB,Manitoba,Manitoba,Spruce,epinette,Provincial land,Terres provinciales,7581,7581
2005,2005,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Federal land,Terres federales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Federal land,Terres federales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Federal land,Terres federales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Private land,Terres privees,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,3612,3612
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Private land,Terres privees,300,300
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Private land,Terres privees,5000,5000
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Private land,Terres privees,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Provincial land,Terres provinciales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,33,33
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Provincial land,Terres provinciales,2126,2126
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Provincial land,Terres provinciales,12026,12026
2005,2005,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Federal land,Terres federales,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Federal land,Terres federales,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Federal land,Terres federales,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Private land,Terres privees,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Private land,Terres privees,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Private land,Terres privees,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Private land,Terres privees,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Provincial land,Terres provinciales,2,2
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,31,31
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Provincial land,Terres provinciales,125,125
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Provincial land,Terres provinciales,6223,6223
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Federal land,Terres federales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Federal land,Terres federales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Federal land,Terres federales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Private land,Terres privees,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,44,44
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Private land,Terres privees,344,344
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Private land,Terres privees,11943,11943
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Private land,Terres privees,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Provincial land,Terres provinciales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Provincial land,Terres provinciales,0,0
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Provincial land,Terres provinciales,1131,1131
2005,2005,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Federal land,Terres federales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Federal land,Terres federales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,epinette,Federal land,Terres federales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Private land,Terres privees,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Private land,Terres privees,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,epinette,Private land,Terres privees,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Private land,Terres privees,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Provincial land,Terres provinciales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2005,2005,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
