Year,Annee,ISO,Jurisdiction,Juridiction,Tenure-En,Tenure-Fr,Application-Method,Methode-d'application,Area,Superficie
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Aerial,Aerien,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Ground,Sol,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Ground,Sol,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Unspecified,Indeterminee,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Aerial,Aerien,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Ground,Sol,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Aerial,Aerien,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Ground,Sol,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Ground,Sol,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Unspecified,Indeterminee,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Aerial,Aerien,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Ground,Sol,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Aerial,Aerien,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Ground,Sol,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Ground,Sol,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Unspecified,Indeterminee,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Aerial,Aerien,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Ground,Sol,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Aerial,Aerien,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Ground,Sol,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Ground,Sol,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Unspecified,Indeterminee,0,0
2013,2013,NU,Nunavut,Nunavut,Federal land,Terres federales,Aerial,Aerien,0,0
2013,2013,NU,Nunavut,Nunavut,Federal land,Terres federales,Ground,Sol,0,0
2013,2013,NU,Nunavut,Nunavut,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2013,2013,ON,Ontario,Ontario,Federal land,Terres federales,Aerial,Aerien,0,0
2013,2013,ON,Ontario,Ontario,Federal land,Terres federales,Ground,Sol,0,0
2013,2013,ON,Ontario,Ontario,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2013,2013,ON,Ontario,Ontario,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2013,2013,ON,Ontario,Ontario,Private land,Terres privees,Aerial,Aerien,0,0
2013,2013,ON,Ontario,Ontario,Provincial land,Terres provinciales,Ground,Sol,0,0
2013,2013,ON,Ontario,Ontario,Private land,Terres privees,Ground,Sol,0,0
2013,2013,ON,Ontario,Ontario,Provincial land,Terres provinciales,Unspecified,Indeterminee,10351,10351
2013,2013,ON,Ontario,Ontario,Private land,Terres privees,Unspecified,Indeterminee,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Aerial,Aerien,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Ground,Sol,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Aerial,Aerien,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Ground,Sol,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Ground,Sol,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Unspecified,Indeterminee,0,0
2013,2013,QC,Quebec,Quebec,Federal land,Terres federales,Aerial,Aerien,0,0
2013,2013,QC,Quebec,Quebec,Federal land,Terres federales,Ground,Sol,0,0
2013,2013,QC,Quebec,Quebec,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2013,2013,QC,Quebec,Quebec,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2013,2013,QC,Quebec,Quebec,Private land,Terres privees,Aerial,Aerien,0,0
2013,2013,QC,Quebec,Quebec,Provincial land,Terres provinciales,Ground,Sol,40,40
2013,2013,QC,Quebec,Quebec,Private land,Terres privees,Ground,Sol,0,0
2013,2013,QC,Quebec,Quebec,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2013,2013,QC,Quebec,Quebec,Private land,Terres privees,Unspecified,Indeterminee,0,0
2013,2013,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Aerial,Aerien,0,0
2013,2013,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Ground,Sol,0,0
2013,2013,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2013,2013,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2013,2013,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Aerial,Aerien,0,0
2013,2013,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Ground,Sol,55,55
2013,2013,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Ground,Sol,0,0
2013,2013,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2013,2013,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Unspecified,Indeterminee,0,0
2013,2013,YT,Yukon,Yukon,Federal land,Terres federales,Aerial,Aerien,0,0
2013,2013,YT,Yukon,Yukon,Federal land,Terres federales,Ground,Sol,0,0
2013,2013,YT,Yukon,Yukon,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2013,2013,YT,Yukon,Yukon,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2013,2013,YT,Yukon,Yukon,Private land,Terres privees,Aerial,Aerien,0,0
2013,2013,YT,Yukon,Yukon,Provincial land,Terres provinciales,Ground,Sol,0,0
2013,2013,YT,Yukon,Yukon,Private land,Terres privees,Ground,Sol,0,0
2013,2013,YT,Yukon,Yukon,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2013,2013,YT,Yukon,Yukon,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,AB,Alberta,Alberta,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,AB,Alberta,Alberta,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,AB,Alberta,Alberta,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,AB,Alberta,Alberta,Provincial land,Terres provinciales,Aerial,Aerien,720,720
2014,2014,AB,Alberta,Alberta,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,AB,Alberta,Alberta,Provincial land,Terres provinciales,Ground,Sol,33,33
2014,2014,AB,Alberta,Alberta,Private land,Terres privees,Ground,Sol,0,0
2014,2014,AB,Alberta,Alberta,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,AB,Alberta,Alberta,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,BC,British Columbia,Colombie-Britannique,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,BC,British Columbia,Colombie-Britannique,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,BC,British Columbia,Colombie-Britannique,Provincial land,Terres provinciales,Ground,Sol,5362,5362
2014,2014,BC,British Columbia,Colombie-Britannique,Private land,Terres privees,Ground,Sol,0,0
2014,2014,BC,British Columbia,Colombie-Britannique,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,BC,British Columbia,Colombie-Britannique,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,MB,Manitoba,Manitoba,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,MB,Manitoba,Manitoba,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,MB,Manitoba,Manitoba,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,MB,Manitoba,Manitoba,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,MB,Manitoba,Manitoba,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,MB,Manitoba,Manitoba,Provincial land,Terres provinciales,Ground,Sol,0,0
2014,2014,MB,Manitoba,Manitoba,Private land,Terres privees,Ground,Sol,0,0
2014,2014,MB,Manitoba,Manitoba,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,MB,Manitoba,Manitoba,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Ground,Sol,0,0
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Ground,Sol,0,0
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Ground,Sol,0,0
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Ground,Sol,0,0
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Ground,Sol,0,0
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Ground,Sol,0,0
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Ground,Sol,0,0
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Ground,Sol,0,0
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,NU,Nunavut,Nunavut,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,NU,Nunavut,Nunavut,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,NU,Nunavut,Nunavut,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,ON,Ontario,Ontario,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,ON,Ontario,Ontario,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,ON,Ontario,Ontario,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,ON,Ontario,Ontario,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,ON,Ontario,Ontario,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,ON,Ontario,Ontario,Provincial land,Terres provinciales,Ground,Sol,0,0
2014,2014,ON,Ontario,Ontario,Private land,Terres privees,Ground,Sol,0,0
2014,2014,ON,Ontario,Ontario,Provincial land,Terres provinciales,Unspecified,Indeterminee,11113,11113
2014,2014,ON,Ontario,Ontario,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Ground,Sol,0,0
2014,2014,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Ground,Sol,0,0
2014,2014,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,QC,Quebec,Quebec,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,QC,Quebec,Quebec,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,QC,Quebec,Quebec,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,QC,Quebec,Quebec,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,QC,Quebec,Quebec,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,QC,Quebec,Quebec,Provincial land,Terres provinciales,Ground,Sol,40,40
2014,2014,QC,Quebec,Quebec,Private land,Terres privees,Ground,Sol,0,0
2014,2014,QC,Quebec,Quebec,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,QC,Quebec,Quebec,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Ground,Sol,0,0
2014,2014,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Ground,Sol,0,0
2014,2014,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Unspecified,Indeterminee,0,0
2014,2014,YT,Yukon,Yukon,Federal land,Terres federales,Aerial,Aerien,0,0
2014,2014,YT,Yukon,Yukon,Federal land,Terres federales,Ground,Sol,0,0
2014,2014,YT,Yukon,Yukon,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2014,2014,YT,Yukon,Yukon,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2014,2014,YT,Yukon,Yukon,Private land,Terres privees,Aerial,Aerien,0,0
2014,2014,YT,Yukon,Yukon,Provincial land,Terres provinciales,Ground,Sol,0,0
2014,2014,YT,Yukon,Yukon,Private land,Terres privees,Ground,Sol,0,0
2014,2014,YT,Yukon,Yukon,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2014,2014,YT,Yukon,Yukon,Private land,Terres privees,Unspecified,Indeterminee,0,0
2015,2015,AB,Alberta,Alberta,Federal land,Terres federales,Aerial,Aerien,0,0
2015,2015,AB,Alberta,Alberta,Private land,Terres privees,Aerial,Aerien,0,0
2015,2015,AB,Alberta,Alberta,Provincial land,Terres provinciales,Aerial,Aerien,773,773
2015,2015,AB,Alberta,Alberta,Federal land,Terres federales,Ground,Sol,0,0
2015,2015,AB,Alberta,Alberta,Private land,Terres privees,Ground,Sol,0,0
2015,2015,AB,Alberta,Alberta,Provincial land,Terres provinciales,Ground,Sol,44,44
2015,2015,AB,Alberta,Alberta,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2015,2015,AB,Alberta,Alberta,Private land,Terres privees,Unspecified,Indeterminee,0,0
2015,2015,AB,Alberta,Alberta,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2015,2015,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Aerial,Aerien,0,0
2015,2015,BC,British Columbia,Colombie-Britannique,Private land,Terres privees,Aerial,Aerien,0,0
2015,2015,BC,British Columbia,Colombie-Britannique,Provincial land,Terres provinciales,Aerial,Aerien,600,600
2015,2015,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Ground,Sol,0,0
2015,2015,BC,British Columbia,Colombie-Britannique,Private land,Terres privees,Ground,Sol,0,0
2015,2015,BC,British Columbia,Colombie-Britannique,Provincial land,Terres provinciales,Ground,Sol,11613.3,11613.3
