Year,Jurisdiction,Trade Type,Commodity Group,Product,Quantity
2014,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),8983
2014,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),6068
2014,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),15883
2014,Yukon,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2014,Yukon,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1
2015,Canada,Imports,Primary Wood Products,Logs (cubic metres),3971102
2015,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),576150
2015,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),59850
2015,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2639790
2015,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),332685
2015,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1175989
2015,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),182740
2015,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),888212
2015,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),4087257
2015,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1514137
2015,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),56668731
2015,Alberta,Imports,Primary Wood Products,Logs (cubic metres),886
2015,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),0
2015,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),91223
2015,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),139
2015,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),23817
2015,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),14661
2015,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),55899
2015,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),500486
2015,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),11476
2015,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),224675
2015,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),22953
2015,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),37907
2015,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),16294
2015,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),259953
2015,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),9170
2015,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),139687
2015,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),17994
2015,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),525596
2015,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1424495
2015,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),820436
2015,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),2216130
2015,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),4958
2015,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),315
2015,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),115493
2015,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1159
2015,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),233642
2015,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),24407
2015,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),23136
2015,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),51608
2015,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),31373
2015,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),758286
2015,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),413561
2015,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),115781
2015,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),40
2015,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),68271
2015,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),26819
2015,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),29859
2015,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),7497
2015,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),7329
2015,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),3487
2015,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),44732
2015,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),2559731
2015,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1441
2015,Newfoundland and Labrador,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),0
2015,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Plywood (cubic metres),212
2015,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),14126
2015,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),200
2015,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),58
2015,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),1012
2015,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),38981
2015,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),381
2015,Ontario,Imports,Primary Wood Products,Logs (cubic metres),102692
2015,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),34205
2015,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),15016
2015,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1514516
2015,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),153807
2015,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),569212
2015,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),113315
2015,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),182914
2015,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1414948
2015,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),355343
2015,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),41491454
2015,Prince Edward Island,Imports,Primary Wood Products,Logs (cubic metres),118
2015,Quebec,Imports,Primary Wood Products,Logs (cubic metres),3424293
2015,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),388257
2015,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),28164
2015,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),559625
2015,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),141000
2015,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),165000
2015,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2381
2015,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),89325
2015,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),640938
2015,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),247283
2015,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),9370339
2015,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),1641
2015,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),21
2015,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),15143
2015,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),19
2015,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),14714
2015,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2485
2015,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),3001
2015,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),12102
2015,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3113
2015,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),48116
2016,Canada,Imports,Primary Wood Products,Logs (cubic metres),3678250
2016,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),575531
2016,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),49708
2016,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2610404
2016,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),445835
2016,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),617747
2016,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),131964
2016,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),590075
2016,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1274518
2016,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1185417
2016,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),65408323
2016,Alberta,Imports,Primary Wood Products,Logs (cubic metres),615
2016,Alberta,Imports,Primary Wood Products,Pulpwood (cubic metres),82
2016,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),2
2016,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),85154
2016,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),28
2016,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),18263
2016,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),7514
2016,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),35031
2016,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),57361
2016,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),8794
2016,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),155453
2016,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),19041
2016,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),696
2016,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),5893
2016,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),249131
2016,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),20545
2016,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),46788
2016,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),7637
2016,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),363739
2016,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),522191
2016,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),729533
2016,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),2694314
2016,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),1155
2016,Manitoba,Imports,Primary Wood Products,Pulpwood (cubic metres),10
2016,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),127
2016,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),112925
2016,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),2063
2016,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),20175
2016,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),9967
2016,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),20112
2016,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),43226
2016,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),11780
2016,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),713730
2016,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),354686
2016,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),123264
2016,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),111
2016,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),64671
2016,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),24432
2016,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),19450
2016,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),3641
2016,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),4823
2016,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),3597
2016,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),52425
2016,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),5040659
2016,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),559
2016,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Plywood (cubic metres),614
2016,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),15218
2016,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),18474
2016,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),8
2016,Nova Scotia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1249
2016,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),9
2016,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),14667
2016,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1149
2016,Ontario,Imports,Primary Wood Products,Logs (cubic metres),132223
2016,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),43596
2016,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),16121
2016,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1513768
2016,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),271431
2016,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),382193
2016,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),98764
2016,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),129051
2016,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),458205
2016,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),237069
2016,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),46425291
2016,Prince Edward Island,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2016,Quebec,Imports,Primary Wood Products,Logs (cubic metres),3170505
2016,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),407883
2016,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),27454
2016,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),559846
2016,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),107611
2016,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),129065
2016,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1242
2016,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),33742
2016,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),167157
2016,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),143996
2016,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),10353089
2016,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),25
2016,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),0
2016,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),9133
2016,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),869
2016,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1805
2016,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1950
2016,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),3568
2016,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),7494
2016,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),658
