Year,Jurisdiction,Trade Type,Commodity Group,Product,Quantity
2021,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),112676
2021,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),6424376
2021,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),39594517
2021,Saskatchewan,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),156
2021,Saskatchewan,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),350929
2021,Saskatchewan,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),744831
2021,Saskatchewan,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),201
2021,Saskatchewan,Exports,Wood-Fabricated Materials,Plywood (cubic metres),316
2021,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),382357
2021,Saskatchewan,Exports,Wood-Fabricated Materials,Veneer (square metres),187
2022,Canada,Exports,Primary Wood Products,Logs (cubic metres),383130
2022,Canada,Exports,Primary Wood Products,Logs (cubic metres),730
2022,Canada,Exports,Primary Wood Products,Pulpwood (cubic metres),296600
2022,Canada,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),6130130
2022,Canada,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),8666581
2022,Canada,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),436453
2022,Canada,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),5805312
2022,Canada,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),704376
2022,Canada,Exports,Wood-Fabricated Materials,Plywood (cubic metres),655251
2022,Canada,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),33514288
2022,Canada,Exports,Wood-Fabricated Materials,Veneer (square metres),235852266
2022,Alberta,Exports,Primary Wood Products,Logs (cubic metres),12764
2022,Alberta,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),152309
2022,Alberta,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1999736
2022,Alberta,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),59
2022,Alberta,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1891562
2022,Alberta,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),962
2022,Alberta,Exports,Wood-Fabricated Materials,Plywood (cubic metres),20446
2022,Alberta,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),4506497
2022,Alberta,Exports,Wood-Fabricated Materials,Veneer (square metres),4823
2022,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),289856
2022,British Columbia,Exports,Primary Wood Products,Pulpwood (cubic metres),27164
2022,British Columbia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),594581
2022,British Columbia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),3349966
2022,British Columbia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),15124
2022,British Columbia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),966356
2022,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),874
2022,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),343116
2022,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),16529750
2022,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),192248602
2022,Manitoba,Exports,Primary Wood Products,Logs (cubic metres),191
2022,Manitoba,Exports,Primary Wood Products,Pulpwood (cubic metres),39
2022,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),111517
2022,Manitoba,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1979
2022,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),183
2022,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),347203
2022,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),27
2022,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),25088
2022,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),13472
2022,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),836
2022,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),20161
2022,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),16386
2022,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),497788
2022,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),726202
2022,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),26648
2022,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),54657
2022,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),29
2022,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),2467
2022,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2435871
2022,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),43249
2022,Newfoundland and Labrador,Exports,Primary Wood Products,Logs (cubic metres),5
2022,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),206343
2022,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Plywood (cubic metres),57
2022,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),84908
2022,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Veneer (square metres),3086
2022,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),1662
2022,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),269020
2022,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1417
2022,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),34
2022,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),297
2022,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),324
2022,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),477803
2022,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),13
2022,Ontario,Exports,Primary Wood Products,Logs (cubic metres),52987
2022,Ontario,Exports,Primary Wood Products,Logs (cubic metres),3
2022,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),250132
2022,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),724984
2022,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),448645
2022,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),99190
2022,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),759093
2022,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),91091
2022,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),153292
2022,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3213715
2022,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),8099576
2022,Prince Edward Island,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),68
2022,Prince Edward Island,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),243
2022,Quebec,Exports,Primary Wood Products,Logs (cubic metres),727
2022,Quebec,Exports,Primary Wood Products,Logs (cubic metres),5459
2022,Quebec,Exports,Primary Wood Products,Pulpwood (cubic metres),2879
2022,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),3573520
2022,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1733070
2022,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),293832
2022,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1093081
2022,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),610437
2022,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),109182
2022,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),5908581
2022,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),35452081
2022,Saskatchewan,Exports,Primary Wood Products,Logs (cubic metres),45
2022,Saskatchewan,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),1
2022,Saskatchewan,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),398184
2022,Saskatchewan,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),693326
2022,Saskatchewan,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),659
2022,Saskatchewan,Exports,Wood-Fabricated Materials,Plywood (cubic metres),1279
2022,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),343691
2023,Canada,Exports,Primary Wood Products,Logs (cubic metres),384253
2023,Canada,Exports,Primary Wood Products,Logs (cubic metres),343
2023,Canada,Exports,Primary Wood Products,Pulpwood (cubic metres),220166
2023,Canada,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),5404666
2023,Canada,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),7854609
2023,Canada,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),397100
2023,Canada,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),5478179
2023,Canada,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),620947
2023,Canada,Exports,Wood-Fabricated Materials,Plywood (cubic metres),601544
2023,Canada,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),31431281
2023,Canada,Exports,Wood-Fabricated Materials,Veneer (square metres),214307803
2023,Alberta,Exports,Primary Wood Products,Logs (cubic metres),5751
2023,Alberta,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),121958
2023,Alberta,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1939994
2023,Alberta,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),2882
2023,Alberta,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1680318
2023,Alberta,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),2134
2023,Alberta,Exports,Wood-Fabricated Materials,Plywood (cubic metres),17873
2023,Alberta,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),4513413
2023,Alberta,Exports,Wood-Fabricated Materials,Veneer (square metres),79834
2023,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),286650
2023,British Columbia,Exports,Primary Wood Products,Pulpwood (cubic metres),31840
2023,British Columbia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),380265
2023,British Columbia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),3057702
2023,British Columbia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),15574
2023,British Columbia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),853716
2023,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),616
2023,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),284195
2023,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),14155069
2023,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),176865897
2023,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),93645
2023,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),503
2023,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),301024
2023,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),260
2023,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),30211
2023,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),17996
2023,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),12018
2023,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),9305
2023,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),489540
2023,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),717009
2023,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),23230
2023,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),177851
2023,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),13
2023,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),589
2023,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2331607
2023,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),13514
2023,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),195956
2023,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Plywood (cubic metres),7
2023,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),82190
2023,Northwest Territories,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2023,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),152
2023,Nova Scotia,Exports,Primary Wood Products,Pulpwood (cubic metres),73
2023,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),208331
2023,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),190
2023,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),0
2023,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),200
2023,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),563280
2023,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),8
2023,Nunavut,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),266
2023,Ontario,Exports,Primary Wood Products,Logs (cubic metres),76070
2023,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),177706
2023,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),735487
2023,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),523357
2023,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),80557
2023,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),771103
2023,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),74365
2023,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),145030
2023,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3496671
2023,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),9141555
2023,Prince Edward Island,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),63
2023,Prince Edward Island,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),165
2023,Prince Edward Island,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1
2023,Prince Edward Island,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),2
2023,Prince Edward Island,Exports,Wood-Fabricated Materials,Plywood (cubic metres),3
2023,Prince Edward Island,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),36
2023,Quebec,Exports,Primary Wood Products,Logs (cubic metres),343
2023,Quebec,Exports,Primary Wood Products,Logs (cubic metres),3517
2023,Quebec,Exports,Primary Wood Products,Pulpwood (cubic metres),1215
2023,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),3179378
2023,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1192288
2023,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),273495
2023,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1002872
2023,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),542607
2023,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),122449
2023,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),5794611
2023,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),28206956
